sourceID,sourceVertexID,sourceEntityValue,targetVertexID,targetEntityValue
ebay - #231940025138,1508967832758,ebay - #231940025138,150896783283,918703432
ebay - #231853694205,1508967832701,ebay - #231853694205,150896783283,918703432
ebay - #331858863437,15089678329117,ebay - #331858863437,150896783283,918703432
ebay - #311752728637,15089678326477,ebay - #311752728637,15089678326459,service09@temtop.com
ebay - #231940024827,1508967832754,ebay - #231940024827,150896783283,918703432
ebay - #231825697152,1508967832265,ebay - #231825697152,150896783283,918703432
ebay - #331858863501,15089678329119,ebay - #331858863501,150896783283,918703432
ebay - #311787726161,15089678326550,ebay - #311787726161,15089678326459,service09@temtop.com
ebay - #262375738139,15089678322345,ebay - #262375738139,150896783283,918703432
ebay - #231853684982,1508967832480,ebay - #231853684982,150896783290,ebay@actsl.com
ebay - #231853680421,1508967832419,ebay - #231853680421,150896783290,ebay@actsl.com
ebay - #231853688747,1508967832578,ebay - #231853688747,150896783290,ebay@actsl.com
ebay - #331887334763,15089678329191,ebay - #331887334763,150896783256,13724800707
ebay - #331858817734,15089678328850,ebay - #331858817734,150896783290,ebay@actsl.com
ebay - #331785265155,15089678328402,ebay - #331785265155,150896783290,ebay@actsl.com
ebay - #331852715026,15089678328477,ebay - #331852715026,150896783290,ebay@actsl.com
ebay - #262430519468,15089678322421,ebay - #262430519468,150896783290,ebay@actsl.com
ebay - #331262841452,15089678327413,ebay - #331262841452,150896783256,13724800707
ebay - #311750857852,15089678326465,ebay - #311750857852,15089678326459,service09@temtop.com
ebay - #231853680097,1508967832405,ebay - #231853680097,150896783283,918703432
ebay - #331858863107,15089678329106,ebay - #331858863107,150896783283,918703432
ebay - #262258926174,15089678321922,ebay - #262258926174,150896783283,918703432
ebay - #331852739410,15089678328733,ebay - #331852739410,150896783283,918703432
ebay - #331762760184,15089678327742,ebay - #331762760184,150896783283,918703432
ebay - #391686935915,150896783216847,ebay - #391686935915,150896783232,elec.inde@gmail.com
ebay - #262442956224,15089678322715,ebay - #262442956224,150896783283,918703432
ebay - #311780995370,15089678326531,ebay - #311780995370,15089678326459,service09@temtop.com
ebay - #331262841452,15089678327413,ebay - #331262841452,150896783263,<br><br></pre><br><BR><BR>
ebay - #311818640810,15089678326600,ebay - #311818640810,150896783230,d-hellbringer
ebay - #231853690101,1508967832628,ebay - #231853690101,150896783290,ebay@actsl.com
ebay - #351159682170,15089678329244,ebay - #351159682170,150896783256,13724800707
ebay - #262258911808,15089678321848,ebay - #262258911808,150896783290,ebay@actsl.com
ebay - #331785255602,15089678328235,ebay - #331785255602,150896783290,ebay@actsl.com
ebay - #262442953955,15089678322696,ebay - #262442953955,150896783290,ebay@actsl.com
ebay - #351107009329,15089678329211,ebay - #351107009329,150896783256,13724800707
ebay - #331852737629,15089678328706,ebay - #331852737629,150896783290,ebay@actsl.com
ebay - #331762757449,15089678327658,ebay - #331762757449,150896783283,918703432
ebay - #302227205750,15089678326330,ebay - #302227205750,15089678326180,15055197889
ebay - #262302367885,15089678322266,ebay - #262302367885,150896783283,918703432
ebay - #231853683203,1508967832451,ebay - #231853683203,150896783283,918703432
ebay - #331763306874,15089678328028,ebay - #331763306874,150896783283,918703432
ebay - #262260281172,15089678322033,ebay - #262260281172,150896783283,918703432
ebay - #262442947921,15089678322657,ebay - #262442947921,150896783283,918703432
ebay - #262302362457,15089678322104,ebay - #262302362457,150896783283,918703432
ebay - #231826438699,1508967832310,ebay - #231826438699,150896783283,918703432
ebay - #262302370400,15089678322328,ebay - #262302370400,150896783283,918703432
ebay - #231948641469,15089678321256,ebay - #231948641469,150896783283,918703432
ebay - #231826442795,1508967832389,ebay - #231826442795,150896783283,918703432
ebay - #331852732354,15089678328644,ebay - #331852732354,150896783283,918703432
ebay - #292049134835,15089678326228,ebay - #292049134835,15089678326180,15055197889
ebay - #231853687264,1508967832505,ebay - #231853687264,150896783283,918703432
ebay - #231948627898,15089678321081,ebay - #231948627898,150896783283,918703432
ebay - #331785249533,15089678328064,ebay - #331785249533,150896783283,918703432
ebay - #331785265843,15089678328416,ebay - #331785265843,150896783283,918703432
ebay - #231940063018,15089678321013,ebay - #231940063018,150896783283,918703432
ebay - #231948640625,15089678321236,ebay - #231948640625,150896783283,918703432
ebay - #262430524509,15089678322427,ebay - #262430524509,150896783283,918703432
ebay - #231948640471,15089678321227,ebay - #231948640471,150896783283,918703432
ebay - #331762764584,15089678327858,ebay - #331762764584,150896783283,918703432
ebay - #231940061687,15089678321005,ebay - #231940061687,150896783283,918703432
ebay - #231853690323,1508967832637,ebay - #231853690323,150896783283,918703432
ebay - #231948644510,15089678321292,ebay - #231948644510,150896783283,918703432
ebay - #331852744072,15089678328806,ebay - #331852744072,150896783283,918703432
ebay - #231826440157,1508967832344,ebay - #231826440157,150896783283,918703432
ebay - #231825687402,1508967832200,ebay - #231825687402,150896783283,918703432
ebay - #262442959948,15089678322758,ebay - #262442959948,150896783283,918703432
ebay - #262302364130,15089678322145,ebay - #262302364130,150896783283,918703432
ebay - #231940026728,1508967832783,ebay - #231940026728,150896783283,918703432
ebay - #331852718868,15089678328552,ebay - #331852718868,150896783283,918703432
ebay - #262442959884,15089678322754,ebay - #262442959884,150896783283,918703432
ebay - #331762761545,15089678327773,ebay - #331762761545,150896783283,918703432
ebay - #331785250672,15089678328143,ebay - #331785250672,150896783283,918703432
ebay - #331669853986,15089678327446,ebay - #331669853986,150896783283,918703432
ebay - #231940048923,1508967832926,ebay - #231940048923,150896783283,918703432
ebay - #331858857723,15089678329002,ebay - #331858857723,150896783283,918703432
ebay - #231940026547,1508967832779,ebay - #231940026547,150896783283,918703432
ebay - #331858854507,15089678328933,ebay - #331858854507,150896783283,918703432
ebay - #331762760044,15089678327734,ebay - #331762760044,150896783283,918703432
ebay - #262258895631,15089678321705,ebay - #262258895631,150896783283,918703432
ebay - #231853679130,1508967832391,ebay - #231853679130,150896783283,918703432
ebay - #231853687416,1508967832511,ebay - #231853687416,150896783283,918703432
ebay - #331852738617,15089678328715,ebay - #331852738617,150896783283,918703432
ebay - #231825700311,1508967832309,ebay - #231825700311,150896783283,918703432
ebay - #331858852616,15089678328891,ebay - #331858852616,150896783283,918703432
ebay - #262260281320,15089678322037,ebay - #262260281320,150896783283,918703432
ebay - #302212178110,15089678326324,ebay - #302212178110,15089678326196,temtop06
ebay - #262302362605,15089678322108,ebay - #262302362605,150896783283,918703432
ebay - #262258895831,15089678321711,ebay - #262258895831,150896783283,918703432
ebay - #331762757220,15089678327651,ebay - #331762757220,150896783283,918703432
ebay - #331852735326,15089678328684,ebay - #331852735326,150896783283,918703432
ebay - #262430537503,15089678322500,ebay - #262430537503,150896783283,918703432
ebay - #231940024359,1508967832750,ebay - #231940024359,150896783283,918703432
ebay - #262442956389,15089678322723,ebay - #262442956389,150896783283,918703432
ebay - #292115070943,15089678326243,ebay - #292115070943,15089678326196,temtop06
ebay - #262302368489,15089678322274,ebay - #262302368489,150896783283,918703432
ebay - #262258898380,15089678321725,ebay - #262258898380,150896783283,918703432
ebay - #331785261138,15089678328333,ebay - #331785261138,150896783283,918703432
ebay - #331785248996,15089678328039,ebay - #331785248996,150896783283,918703432
ebay - #331858863209,15089678329110,ebay - #331858863209,150896783283,918703432
ebay - #262260281664,15089678322041,ebay - #262260281664,150896783283,918703432
ebay - #231853679722,1508967832396,ebay - #231853679722,150896783283,918703432
ebay - #231948642182,15089678321266,ebay - #231948642182,150896783283,918703432
ebay - #231826438827,1508967832315,ebay - #231826438827,150896783283,918703432
ebay - #331785261038,15089678328325,ebay - #331785261038,150896783283,918703432
ebay - #231940022830,1508967832738,ebay - #231940022830,150896783283,918703432
ebay - #331858858995,15089678329031,ebay - #331858858995,150896783283,918703432
ebay - #331852732788,15089678328654,ebay - #331852732788,150896783283,918703432
ebay - #262442947204,15089678322656,ebay - #262442947204,150896783283,918703432
ebay - #331763306821,15089678328016,ebay - #331763306821,150896783283,918703432
ebay - #262302370441,15089678322331,ebay - #262302370441,150896783283,918703432
ebay - #331858862691,15089678329090,ebay - #331858862691,150896783283,918703432
ebay - #331785250193,15089678328092,ebay - #331785250193,150896783283,918703432
ebay - #231948641505,15089678321260,ebay - #231948641505,150896783283,918703432
ebay - #262442955737,15089678322708,ebay - #262442955737,150896783283,918703432
ebay - #302215467135,15089678326327,ebay - #302215467135,15089678326196,temtop06
ebay - #331858862733,15089678329095,ebay - #331858862733,150896783283,918703432
ebay - #331762758146,15089678327677,ebay - #331762758146,150896783283,918703432
ebay - #331852739718,15089678328741,ebay - #331852739718,150896783283,918703432
ebay - #231948634603,15089678321159,ebay - #231948634603,150896783283,918703432
ebay - #262442953198,15089678322686,ebay - #262442953198,150896783283,918703432
ebay - #262302368152,15089678322272,ebay - #262302368152,150896783283,918703432
ebay - #331858860497,15089678329042,ebay - #331858860497,150896783283,918703432
ebay - #231825676011,150896783296,ebay - #231825676011,150896783283,918703432
ebay - #231825676443,1508967832107,ebay - #231825676443,150896783283,918703432
ebay - #331762765244,15089678327877,ebay - #331762765244,150896783283,918703432
ebay - #231948586211,15089678321054,ebay - #231948586211,150896783283,918703432
ebay - #331858864175,15089678329153,ebay - #331858864175,150896783283,918703432
ebay - #231825693544,1508967832243,ebay - #231825693544,150896783283,918703432
ebay - #331785250904,15089678328157,ebay - #331785250904,150896783283,918703432
ebay - #262258903783,15089678321774,ebay - #262258903783,150896783283,918703432
ebay - #331858858879,15089678329018,ebay - #331858858879,150896783283,918703432
ebay - #231825684140,1508967832177,ebay - #231825684140,150896783283,918703432
ebay - #331852727862,15089678328633,ebay - #331852727862,150896783283,918703432
ebay - #262430515687,15089678322381,ebay - #262430515687,150896783283,918703432
ebay - #331785251077,15089678328165,ebay - #331785251077,150896783283,918703432
ebay - #331858865083,15089678329167,ebay - #331858865083,150896783283,918703432
ebay - #262302367528,15089678322253,ebay - #262302367528,150896783290,ebay@actsl.com
ebay - #331785249712,15089678328077,ebay - #331785249712,150896783290,ebay@actsl.com
ebay - #331762756521,15089678327640,ebay - #331762756521,150896783290,ebay@actsl.com
ebay - #262258895256,15089678321701,ebay - #262258895256,150896783290,ebay@actsl.com
ebay - #331763306794,15089678328012,ebay - #331763306794,150896783290,ebay@actsl.com
ebay - #231853686917,1508967832497,ebay - #231853686917,150896783290,ebay@actsl.com
ebay - #331762762337,15089678327799,ebay - #331762762337,150896783283,918703432
ebay - #331762761560,15089678327779,ebay - #331762761560,150896783283,918703432
ebay - #231948585764,15089678321034,ebay - #231948585764,150896783283,918703432
ebay - #331852737414,15089678328703,ebay - #331852737414,150896783283,918703432
ebay - #331762753609,15089678327583,ebay - #331762753609,150896783283,918703432
ebay - #311796882076,15089678326583,ebay - #311796882076,150896783232,elec.inde@gmail.com
ebay - #231853692141,1508967832665,ebay - #231853692141,150896783283,918703432
ebay - #262258920603,15089678321894,ebay - #262258920603,150896783283,918703432
ebay - #231906731378,1508967832720,ebay - #231906731378,150896783283,918703432
ebay - #331852742434,15089678328760,ebay - #331852742434,150896783283,918703432
ebay - #262258919737,15089678321883,ebay - #262258919737,150896783283,918703432
ebay - #331852736987,15089678328691,ebay - #331852736987,150896783283,918703432
ebay - #262258929522,15089678321955,ebay - #262258929522,150896783283,918703432
ebay - #231948635285,15089678321181,ebay - #231948635285,150896783283,918703432
ebay - #331852742471,15089678328764,ebay - #331852742471,150896783283,918703432
ebay - #262442937563,15089678322582,ebay - #262442937563,150896783283,918703432
ebay - #262442959601,15089678322745,ebay - #262442959601,150896783283,918703432
ebay - #262442871329,15089678322571,ebay - #262442871329,150896783283,918703432
ebay - #231948635087,15089678321171,ebay - #231948635087,150896783283,918703432
ebay - #301386766126,15089678326269,ebay - #301386766126,15089678326270,wzaetrade
ebay - #331785262608,15089678328356,ebay - #331785262608,150896783283,918703432
ebay - #331858863604,15089678329132,ebay - #331858863604,150896783283,918703432
ebay - #231853691049,1508967832649,ebay - #231853691049,150896783283,918703432
ebay - #311764238868,15089678326495,ebay - #311764238868,15089678326459,service09@temtop.com
ebay - #331858861775,15089678329062,ebay - #331858861775,150896783283,918703432
ebay - #331785261725,15089678328345,ebay - #331785261725,150896783283,918703432
ebay - #391765127233,150896783216868,ebay - #391765127233,150896783232,elec.inde@gmail.com
ebay - #331858863516,15089678329123,ebay - #331858863516,150896783283,918703432
ebay - #262258927205,15089678321939,ebay - #262258927205,150896783283,918703432
ebay - #331858860851,15089678329050,ebay - #331858860851,150896783283,918703432
ebay - #262302368754,15089678322290,ebay - #262302368754,150896783283,918703432
ebay - #331785262391,15089678328349,ebay - #331785262391,150896783283,918703432
ebay - #262258918574,15089678321868,ebay - #262258918574,150896783283,918703432
ebay - #231853690501,1508967832641,ebay - #231853690501,150896783283,918703432
ebay - #231948635057,15089678321166,ebay - #231948635057,150896783283,918703432
ebay - #262258914647,15089678321857,ebay - #262258914647,150896783283,918703432
ebay - #231853684605,1508967832470,ebay - #231853684605,150896783283,918703432
ebay - #331785250776,15089678328146,ebay - #331785250776,150896783283,918703432
